type of mail,date_created,type of action,email domain,email company,design type
confirm,2025-03-16,receive,hotmail,QuickMail,type 2
confirm,2025-03-16,receive,hotmail,QuickMail,type 2
confirm,2025-03-16,receive,hotmail,QuickMail,type 2
confirm,2025-03-16,receive,hotmail,QuickMail,type 2
confirm,2025-03-16,receive,hotmail,QuickMail,type 2
confirm,2025-03-16,receive,hotmail,QuickMail,type 2
confirm,2025-03-16,send,hotmail,QuickMail,type 2
confirm,2025-03-16,send,hotmail,QuickMail,type 2
confirm,2025-03-16,send,hotmail,QuickMail,type 2
confirm,2025-03-16,send,hotmail,QuickMail,type 2
confirm,2025-03-16,send,hotmail,QuickMail,type 2
confirm,2025-03-16,send,hotmail,QuickMail,type 2
confirm,2025-03-16,send,hotmail,QuickMail,type 2
confirm,2025-03-16,send,hotmail,QuickMail,type 2
confirm,2025-03-16,send,hotmail,QuickMail,type 2
confirm,2025-03-16,send,hotmail,QuickMail,type 2
confirm,2025-03-16,send,hotmail,QuickMail,type 2
confirm,2025-03-16,send,hotmail,QuickMail,type 2
confirm,2025-03-16,send,hotmail,QuickMail,type 2
confirm,2025-03-16,send,hotmail,QuickMail,type 2
confirm,2025-03-16,send,hotmail,QuickMail,type 2
confirm,2025-03-16,send,hotmail,QuickMail,type 2
confirm,2025-03-16,send,hotmail,QuickMail,type 2
confirm,2025-03-16,send,hotmail,QuickMail,type 2
confirm,2025-03-16,send,hotmail,QuickMail,type 2
confirm,2025-03-16,send,hotmail,QuickMail,type 2
confirm,2025-03-16,send,hotmail,QuickMail,type 2
confirm,2025-03-16,send,hotmail,QuickMail,type 2
confirm,2025-03-16,send,hotmail,QuickMail,type 2
confirm,2025-03-16,unsubscribe,hotmail,QuickMail,type 2
confirm,2025-03-16,click,gmail,EveryMail,type 1
confirm,2025-03-16,click,gmail,EveryMail,type 1
confirm,2025-03-16,click,gmail,EveryMail,type 1
confirm,2025-03-16,click,gmail,EveryMail,type 1
confirm,2025-03-16,click,gmail,EveryMail,type 1
confirm,2025-03-16,open,gmail,EveryMail,type 1
confirm,2025-03-16,open,gmail,EveryMail,type 1
confirm,2025-03-16,open,gmail,EveryMail,type 1
confirm,2025-03-16,open,gmail,EveryMail,type 1
confirm,2025-03-16,open,gmail,EveryMail,type 1
confirm,2025-03-16,open,gmail,EveryMail,type 1
confirm,2025-03-16,open,gmail,EveryMail,type 1
confirm,2025-03-16,open,gmail,EveryMail,type 1
confirm,2025-03-16,open,gmail,EveryMail,type 1
confirm,2025-03-16,open,gmail,EveryMail,type 1
confirm,2025-03-16,receive,gmail,EveryMail,type 1
confirm,2025-03-16,receive,gmail,EveryMail,type 1
confirm,2025-03-16,receive,gmail,EveryMail,type 1
confirm,2025-03-16,receive,gmail,EveryMail,type 1
confirm,2025-03-16,receive,gmail,EveryMail,type 1
confirm,2025-03-16,receive,gmail,EveryMail,type 1
confirm,2025-03-16,receive,gmail,EveryMail,type 1
confirm,2025-03-16,receive,gmail,EveryMail,type 1
confirm,2025-03-16,receive,gmail,EveryMail,type 1
confirm,2025-03-16,receive,gmail,EveryMail,type 1
confirm,2025-03-16,receive,gmail,EveryMail,type 1
confirm,2025-03-16,receive,gmail,EveryMail,type 1
confirm,2025-03-16,receive,gmail,EveryMail,type 1
confirm,2025-03-16,receive,gmail,EveryMail,type 1
confirm,2025-03-16,receive,gmail,EveryMail,type 1
confirm,2025-03-16,receive,gmail,EveryMail,type 1
confirm,2025-03-16,receive,gmail,EveryMail,type 1
confirm,2025-03-16,receive,gmail,EveryMail,type 1
confirm,2025-03-16,receive,gmail,EveryMail,type 1
confirm,2025-03-16,receive,gmail,EveryMail,type 1
confirm,2025-03-16,receive,gmail,EveryMail,type 1
confirm,2025-03-16,receive,gmail,EveryMail,type 1
confirm,2025-03-16,receive,gmail,EveryMail,type 1
confirm,2025-03-16,send,gmail,EveryMail,type 1
confirm,2025-03-16,send,gmail,EveryMail,type 1
confirm,2025-03-16,send,gmail,EveryMail,type 1
confirm,2025-03-16,send,gmail,EveryMail,type 1
confirm,2025-03-16,send,gmail,EveryMail,type 1
confirm,2025-03-16,send,gmail,EveryMail,type 1
confirm,2025-03-16,send,gmail,EveryMail,type 1
confirm,2025-03-16,send,gmail,EveryMail,type 1
confirm,2025-03-16,send,gmail,EveryMail,type 1
confirm,2025-03-16,send,gmail,EveryMail,type 1
confirm,2025-03-16,send,gmail,EveryMail,type 1
confirm,2025-03-16,send,gmail,EveryMail,type 1
confirm,2025-03-16,send,gmail,EveryMail,type 1
confirm,2025-03-16,send,gmail,EveryMail,type 1
confirm,2025-03-16,send,gmail,EveryMail,type 1
confirm,2025-03-16,send,gmail,EveryMail,type 1
confirm,2025-03-16,send,gmail,EveryMail,type 1
confirm,2025-03-16,send,gmail,EveryMail,type 1
confirm,2025-03-16,send,gmail,EveryMail,type 1
confirm,2025-03-16,send,gmail,EveryMail,type 1
confirm,2025-03-16,send,gmail,EveryMail,type 1
confirm,2025-03-16,send,gmail,EveryMail,type 1
confirm,2025-03-16,send,gmail,EveryMail,type 1
confirm,2025-03-16,send,gmail,EveryMail,type 1
confirm,2025-03-16,unsubscribe,gmail,EveryMail,type 1
confirm,2025-03-16,unsubscribe,gmail,EveryMail,type 1
confirm,2025-03-16,unsubscribe,gmail,EveryMail,type 1
confirm,2025-03-16,unsubscribe,gmail,EveryMail,type 1
confirm,2025-03-16,unsubscribe,gmail,EveryMail,type 1
confirm,2025-03-16,unsubscribe,gmail,EveryMail,type 1
confirm,2025-03-16,click,gmail,JustSends,type 1
confirm,2025-03-16,click,hotmail,JustSends,type 2
confirm,2025-03-16,click,hotmail,JustSends,type 2
confirm,2025-03-16,click,hotmail,JustSends,type 2
confirm,2025-03-16,click,hotmail,JustSends,type 2
confirm,2025-03-16,click,hotmail,JustSends,type 2
confirm,2025-03-16,open,gmail,JustSends,type 1
confirm,2025-03-16,open,gmail,JustSends,type 1
confirm,2025-03-16,open,gmail,JustSends,type 1
confirm,2025-03-16,open,gmail,JustSends,type 1
confirm,2025-03-16,open,hotmail,JustSends,type 2
confirm,2025-03-16,open,hotmail,JustSends,type 2
confirm,2025-03-16,open,hotmail,JustSends,type 2
confirm,2025-03-16,open,hotmail,JustSends,type 2
confirm,2025-03-16,open,hotmail,JustSends,type 2
confirm,2025-03-16,open,hotmail,JustSends,type 2
confirm,2025-03-16,open,hotmail,JustSends,type 2
confirm,2025-03-16,open,hotmail,JustSends,type 2
confirm,2025-03-16,receive,gmail,JustSends,type 1
confirm,2025-03-16,receive,gmail,JustSends,type 1
confirm,2025-03-16,receive,gmail,JustSends,type 1
confirm,2025-03-16,receive,gmail,JustSends,type 1
confirm,2025-03-16,receive,gmail,JustSends,type 1
confirm,2025-03-16,receive,gmail,JustSends,type 1
confirm,2025-03-16,receive,gmail,JustSends,type 1
confirm,2025-03-16,receive,gmail,JustSends,type 1
confirm,2025-03-16,receive,gmail,JustSends,type 1
confirm,2025-03-16,receive,hotmail,JustSends,type 2
confirm,2025-03-16,receive,hotmail,JustSends,type 2
confirm,2025-03-16,receive,hotmail,JustSends,type 2
confirm,2025-03-16,receive,hotmail,JustSends,type 2
confirm,2025-03-16,receive,hotmail,JustSends,type 2
confirm,2025-03-16,receive,hotmail,JustSends,type 2
confirm,2025-03-16,send,gmail,JustSends,type 1
confirm,2025-03-16,send,gmail,JustSends,type 1
confirm,2025-03-16,send,gmail,JustSends,type 1
confirm,2025-03-16,send,gmail,JustSends,type 1
confirm,2025-03-16,send,gmail,JustSends,type 1
confirm,2025-03-16,send,gmail,JustSends,type 1
confirm,2025-03-16,send,gmail,JustSends,type 1
confirm,2025-03-16,send,gmail,JustSends,type 1
confirm,2025-03-16,send,gmail,JustSends,type 1
confirm,2025-03-16,send,gmail,JustSends,type 1
confirm,2025-03-16,send,hotmail,JustSends,type 2
confirm,2025-03-16,send,hotmail,JustSends,type 2
confirm,2025-03-16,send,hotmail,JustSends,type 2
confirm,2025-03-16,send,hotmail,JustSends,type 2
confirm,2025-03-16,send,hotmail,JustSends,type 2
confirm,2025-03-16,send,hotmail,JustSends,type 2
confirm,2025-03-16,send,hotmail,JustSends,type 2
confirm,2025-03-16,send,hotmail,JustSends,type 2
confirm,2025-03-16,send,hotmail,JustSends,type 2
confirm,2025-03-16,send,hotmail,JustSends,type 2
confirm,2025-03-16,send,hotmail,JustSends,type 2
confirm,2025-03-16,send,hotmail,JustSends,type 2
confirm,2025-03-16,send,hotmail,JustSends,type 2
confirm,2025-03-16,send,hotmail,JustSends,type 2
confirm,2025-03-16,send,hotmail,JustSends,type 2
confirm,2025-03-16,send,hotmail,JustSends,type 2
confirm,2025-03-16,send,hotmail,JustSends,type 2
confirm,2025-03-16,send,hotmail,JustSends,type 2
confirm,2025-03-16,unsubscribe,gmail,JustSends,type 1
confirm,2025-03-16,unsubscribe,gmail,JustSends,type 1
confirm,2025-03-16,unsubscribe,gmail,JustSends,type 1
confirm,2025-03-16,unsubscribe,gmail,JustSends,type 1
confirm,2025-03-16,unsubscribe,gmail,JustSends,type 1
confirm,2025-03-16,unsubscribe,gmail,JustSends,type 1
confirm,2025-03-16,unsubscribe,hotmail,JustSends,type 2
confirm,2025-03-17,click,hotmail,QuickMail,type 2
confirm,2025-03-17,click,hotmail,QuickMail,type 2
confirm,2025-03-17,click,hotmail,QuickMail,type 2
confirm,2025-03-17,click,hotmail,QuickMail,type 2
confirm,2025-03-17,click,hotmail,QuickMail,type 2
confirm,2025-03-17,click,hotmail,QuickMail,type 2
confirm,2025-03-17,click,hotmail,QuickMail,type 2
confirm,2025-03-17,open,hotmail,QuickMail,type 2
confirm,2025-03-17,open,hotmail,QuickMail,type 2
confirm,2025-03-17,open,hotmail,QuickMail,type 2
confirm,2025-03-17,open,hotmail,QuickMail,type 2
confirm,2025-03-17,open,hotmail,QuickMail,type 2
confirm,2025-03-17,open,hotmail,QuickMail,type 2
confirm,2025-03-17,open,hotmail,QuickMail,type 2
confirm,2025-03-17,open,hotmail,QuickMail,type 2
confirm,2025-03-17,open,hotmail,QuickMail,type 2
confirm,2025-03-17,receive,hotmail,QuickMail,type 2
confirm,2025-03-17,receive,hotmail,QuickMail,type 2
confirm,2025-03-17,receive,hotmail,QuickMail,type 2
confirm,2025-03-17,receive,hotmail,QuickMail,type 2
confirm,2025-03-17,receive,hotmail,QuickMail,type 2
confirm,2025-03-17,receive,hotmail,QuickMail,type 2
confirm,2025-03-17,receive,hotmail,QuickMail,type 2
confirm,2025-03-17,receive,hotmail,QuickMail,type 2
confirm,2025-03-17,receive,hotmail,QuickMail,type 2
confirm,2025-03-17,receive,hotmail,QuickMail,type 2
confirm,2025-03-17,receive,hotmail,QuickMail,type 2
confirm,2025-03-17,receive,hotmail,QuickMail,type 2
confirm,2025-03-17,send,hotmail,QuickMail,type 2
confirm,2025-03-17,send,hotmail,QuickMail,type 2
confirm,2025-03-17,send,hotmail,QuickMail,type 2
confirm,2025-03-17,send,hotmail,QuickMail,type 2
confirm,2025-03-17,send,hotmail,QuickMail,type 2
confirm,2025-03-17,send,hotmail,QuickMail,type 2
confirm,2025-03-17,send,hotmail,QuickMail,type 2
confirm,2025-03-17,send,hotmail,QuickMail,type 2
confirm,2025-03-17,send,hotmail,QuickMail,type 2
confirm,2025-03-17,send,hotmail,QuickMail,type 2
confirm,2025-03-17,send,hotmail,QuickMail,type 2
confirm,2025-03-17,send,hotmail,QuickMail,type 2
confirm,2025-03-17,send,hotmail,QuickMail,type 2
confirm,2025-03-17,send,hotmail,QuickMail,type 2
confirm,2025-03-17,send,hotmail,QuickMail,type 2
confirm,2025-03-17,send,hotmail,QuickMail,type 2
confirm,2025-03-17,send,hotmail,QuickMail,type 2
confirm,2025-03-17,send,hotmail,QuickMail,type 2
confirm,2025-03-17,send,hotmail,QuickMail,type 2
confirm,2025-03-17,send,hotmail,QuickMail,type 2
confirm,2025-03-17,send,hotmail,QuickMail,type 2
confirm,2025-03-17,send,hotmail,QuickMail,type 2
confirm,2025-03-17,send,hotmail,QuickMail,type 2
confirm,2025-03-17,unsubscribe,hotmail,QuickMail,type 2
confirm,2025-03-17,click,gmail,EveryMail,type 1
confirm,2025-03-17,click,gmail,EveryMail,type 1
confirm,2025-03-17,click,gmail,EveryMail,type 1
confirm,2025-03-17,click,gmail,EveryMail,type 1
confirm,2025-03-17,click,gmail,EveryMail,type 1
confirm,2025-03-17,open,gmail,EveryMail,type 1
confirm,2025-03-17,open,gmail,EveryMail,type 1
confirm,2025-03-17,open,gmail,EveryMail,type 1
confirm,2025-03-17,open,gmail,EveryMail,type 1
confirm,2025-03-17,open,gmail,EveryMail,type 1
confirm,2025-03-17,open,gmail,EveryMail,type 1
confirm,2025-03-17,open,gmail,EveryMail,type 1
confirm,2025-03-17,open,gmail,EveryMail,type 1
confirm,2025-03-17,open,gmail,EveryMail,type 1
confirm,2025-03-17,open,gmail,EveryMail,type 1
confirm,2025-03-17,receive,gmail,EveryMail,type 1
confirm,2025-03-17,receive,gmail,EveryMail,type 1
confirm,2025-03-17,receive,gmail,EveryMail,type 1
confirm,2025-03-17,receive,gmail,EveryMail,type 1
confirm,2025-03-17,receive,gmail,EveryMail,type 1
confirm,2025-03-17,receive,gmail,EveryMail,type 1
confirm,2025-03-17,receive,gmail,EveryMail,type 1
confirm,2025-03-17,receive,gmail,EveryMail,type 1
confirm,2025-03-17,receive,gmail,EveryMail,type 1
confirm,2025-03-17,receive,gmail,EveryMail,type 1
confirm,2025-03-17,receive,gmail,EveryMail,type 1
confirm,2025-03-17,receive,gmail,EveryMail,type 1
confirm,2025-03-17,receive,gmail,EveryMail,type 1
confirm,2025-03-17,receive,gmail,EveryMail,type 1
confirm,2025-03-17,receive,gmail,EveryMail,type 1
confirm,2025-03-17,receive,gmail,EveryMail,type 1
confirm,2025-03-17,receive,gmail,EveryMail,type 1
confirm,2025-03-17,receive,gmail,EveryMail,type 1
confirm,2025-03-17,receive,gmail,EveryMail,type 1
confirm,2025-03-17,receive,gmail,EveryMail,type 1
confirm,2025-03-17,receive,gmail,EveryMail,type 1
confirm,2025-03-17,receive,gmail,EveryMail,type 1
confirm,2025-03-17,receive,gmail,EveryMail,type 1
confirm,2025-03-17,receive,gmail,EveryMail,type 1
confirm,2025-03-17,send,gmail,EveryMail,type 1
confirm,2025-03-17,send,gmail,EveryMail,type 1
confirm,2025-03-17,send,gmail,EveryMail,type 1
confirm,2025-03-17,send,gmail,EveryMail,type 1
confirm,2025-03-17,send,gmail,EveryMail,type 1
confirm,2025-03-17,send,gmail,EveryMail,type 1
confirm,2025-03-17,send,gmail,EveryMail,type 1
confirm,2025-03-17,send,gmail,EveryMail,type 1
confirm,2025-03-17,send,gmail,EveryMail,type 1
confirm,2025-03-17,send,gmail,EveryMail,type 1
confirm,2025-03-17,send,gmail,EveryMail,type 1
confirm,2025-03-17,send,gmail,EveryMail,type 1
confirm,2025-03-17,send,gmail,EveryMail,type 1
confirm,2025-03-17,send,gmail,EveryMail,type 1
confirm,2025-03-17,send,gmail,EveryMail,type 1
confirm,2025-03-17,send,gmail,EveryMail,type 1
confirm,2025-03-17,send,gmail,EveryMail,type 1
confirm,2025-03-17,send,gmail,EveryMail,type 1
confirm,2025-03-17,send,gmail,EveryMail,type 1
confirm,2025-03-17,send,gmail,EveryMail,type 1
confirm,2025-03-17,send,gmail,EveryMail,type 1
confirm,2025-03-17,send,gmail,EveryMail,type 1
confirm,2025-03-17,send,gmail,EveryMail,type 1
confirm,2025-03-17,send,gmail,EveryMail,type 1
confirm,2025-03-17,unsubscribe,gmail,EveryMail,type 1
confirm,2025-03-17,unsubscribe,gmail,EveryMail,type 1
confirm,2025-03-17,unsubscribe,gmail,EveryMail,type 1
confirm,2025-03-17,unsubscribe,gmail,EveryMail,type 1
confirm,2025-03-17,unsubscribe,gmail,EveryMail,type 1
confirm,2025-03-17,unsubscribe,gmail,EveryMail,type 1
confirm,2025-03-17,click,gmail,JustSends,type 1
confirm,2025-03-17,click,hotmail,JustSends,type 2
confirm,2025-03-17,click,hotmail,JustSends,type 2
confirm,2025-03-17,click,hotmail,JustSends,type 2
confirm,2025-03-17,click,hotmail,JustSends,type 2
confirm,2025-03-17,click,hotmail,JustSends,type 2
confirm,2025-03-17,open,gmail,JustSends,type 1
confirm,2025-03-17,open,gmail,JustSends,type 1
confirm,2025-03-17,open,gmail,JustSends,type 1
confirm,2025-03-17,open,gmail,JustSends,type 1
confirm,2025-03-17,open,hotmail,JustSends,type 2
confirm,2025-03-17,open,hotmail,JustSends,type 2
confirm,2025-03-17,open,hotmail,JustSends,type 2
confirm,2025-03-17,open,hotmail,JustSends,type 2
confirm,2025-03-17,open,hotmail,JustSends,type 2
confirm,2025-03-17,open,hotmail,JustSends,type 2
confirm,2025-03-17,open,hotmail,JustSends,type 2
confirm,2025-03-17,open,hotmail,JustSends,type 2
confirm,2025-03-17,receive,gmail,JustSends,type 1
confirm,2025-03-17,receive,gmail,JustSends,type 1
confirm,2025-03-17,receive,gmail,JustSends,type 1
confirm,2025-03-17,receive,gmail,JustSends,type 1
confirm,2025-03-17,receive,gmail,JustSends,type 1
confirm,2025-03-17,receive,gmail,JustSends,type 1
confirm,2025-03-17,receive,gmail,JustSends,type 1
confirm,2025-03-17,receive,gmail,JustSends,type 1
confirm,2025-03-17,receive,gmail,JustSends,type 1
confirm,2025-03-17,receive,hotmail,JustSends,type 2
confirm,2025-03-17,receive,hotmail,JustSends,type 2
confirm,2025-03-17,receive,hotmail,JustSends,type 2
confirm,2025-03-17,receive,hotmail,JustSends,type 2
confirm,2025-03-17,receive,hotmail,JustSends,type 2
confirm,2025-03-17,receive,hotmail,JustSends,type 2
confirm,2025-03-17,receive,hotmail,JustSends,type 2
confirm,2025-03-17,send,gmail,JustSends,type 1
confirm,2025-03-17,send,gmail,JustSends,type 1
confirm,2025-03-17,send,gmail,JustSends,type 1
confirm,2025-03-17,send,gmail,JustSends,type 1
confirm,2025-03-17,send,gmail,JustSends,type 1
confirm,2025-03-17,send,gmail,JustSends,type 1
confirm,2025-03-17,send,gmail,JustSends,type 1
confirm,2025-03-17,send,gmail,JustSends,type 1
confirm,2025-03-17,send,gmail,JustSends,type 1
confirm,2025-03-17,send,gmail,JustSends,type 1
confirm,2025-03-17,send,hotmail,JustSends,type 2
confirm,2025-03-17,send,hotmail,JustSends,type 2
confirm,2025-03-17,send,hotmail,JustSends,type 2
confirm,2025-03-17,send,hotmail,JustSends,type 2
confirm,2025-03-17,send,hotmail,JustSends,type 2
confirm,2025-03-17,send,hotmail,JustSends,type 2
confirm,2025-03-17,send,hotmail,JustSends,type 2
confirm,2025-03-17,send,hotmail,JustSends,type 2
confirm,2025-03-17,send,hotmail,JustSends,type 2
confirm,2025-03-17,send,hotmail,JustSends,type 2
confirm,2025-03-17,send,hotmail,JustSends,type 2
confirm,2025-03-17,send,hotmail,JustSends,type 2
confirm,2025-03-17,send,hotmail,JustSends,type 2
confirm,2025-03-17,send,hotmail,JustSends,type 2
confirm,2025-03-17,send,hotmail,JustSends,type 2
confirm,2025-03-17,send,hotmail,JustSends,type 2
confirm,2025-03-17,send,hotmail,JustSends,type 2
confirm,2025-03-17,send,hotmail,JustSends,type 2
confirm,2025-03-17,unsubscribe,gmail,JustSends,type 1
confirm,2025-03-17,unsubscribe,gmail,JustSends,type 1
confirm,2025-03-17,unsubscribe,gmail,JustSends,type 1
confirm,2025-03-17,unsubscribe,gmail,JustSends,type 1
confirm,2025-03-17,unsubscribe,gmail,JustSends,type 1
confirm,2025-03-17,unsubscribe,gmail,JustSends,type 1
confirm,2025-03-17,unsubscribe,hotmail,JustSends,type 2
confirm,2025-03-18,click,hotmail,QuickMail,type 2
confirm,2025-03-18,click,hotmail,QuickMail,type 2
confirm,2025-03-18,click,hotmail,QuickMail,type 2
confirm,2025-03-18,click,hotmail,QuickMail,type 2
confirm,2025-03-18,click,hotmail,QuickMail,type 2
confirm,2025-03-18,click,hotmail,QuickMail,type 2
confirm,2025-03-18,click,hotmail,QuickMail,type 2
confirm,2025-03-18,open,hotmail,QuickMail,type 2
confirm,2025-03-18,open,hotmail,QuickMail,type 2
confirm,2025-03-18,open,hotmail,QuickMail,type 2
confirm,2025-03-18,open,hotmail,QuickMail,type 2
confirm,2025-03-18,open,hotmail,QuickMail,type 2
confirm,2025-03-18,open,hotmail,QuickMail,type 2
confirm,2025-03-18,open,hotmail,QuickMail,type 2
confirm,2025-03-18,open,hotmail,QuickMail,type 2
confirm,2025-03-18,open,hotmail,QuickMail,type 2
confirm,2025-03-18,receive,hotmail,QuickMail,type 2
confirm,2025-03-18,receive,hotmail,QuickMail,type 2
confirm,2025-03-18,receive,hotmail,QuickMail,type 2
confirm,2025-03-18,receive,hotmail,QuickMail,type 2
confirm,2025-03-18,receive,hotmail,QuickMail,type 2
confirm,2025-03-18,receive,hotmail,QuickMail,type 2
confirm,2025-03-18,receive,hotmail,QuickMail,type 2
confirm,2025-03-18,receive,hotmail,QuickMail,type 2
confirm,2025-03-18,receive,hotmail,QuickMail,type 2
confirm,2025-03-18,receive,hotmail,QuickMail,type 2
confirm,2025-03-18,receive,hotmail,QuickMail,type 2
confirm,2025-03-18,receive,hotmail,QuickMail,type 2
confirm,2025-03-18,send,hotmail,QuickMail,type 2
confirm,2025-03-18,send,hotmail,QuickMail,type 2
confirm,2025-03-18,send,hotmail,QuickMail,type 2
confirm,2025-03-18,send,hotmail,QuickMail,type 2
confirm,2025-03-18,send,hotmail,QuickMail,type 2
